Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Avg_Store_Sales,Sales_Variation
33,2010-12-03,209986.25,0,52.82,3.041,126.7313333,9.265,2010,12,48,259861.69202797202,-12.521974564973505
11,2010-12-03,1380522.64,0,55.9,2.708,214.9153531,7.564,2010,12,48,1356383.1244755245,-21.438126374486586
37,2010-12-03,508213.14,0,54.44,2.708,210.376263,8.476,2010,12,48,518900.2819580419,-1.9311423904470604
44,2010-12-03,264214.12,0,25.8,2.812,126.7313333,7.61,2010,12,48,302748.86601398606,-14.117625261460798
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484,2010,12,48,706721.5326573426,-20.593551556556044
3,2010-12-03,476420.77,0,53.76,2.708,214.9153531,7.564,2010,12,48,402704.44104895106,-15.762400846554492
7,2010-12-03,552811.62,0,21.88,2.712,190.9931437,9.137,2010,12,48,570617.3086713287,-33.81001810296268
34,2010-12-03,1001512.21,0,34.7,2.727,126.7313333,10.21,2010,12,48,966781.5594405595,-23.51813321333832
40,2010-12-03,1000582.06,0,33.6,3.065,132.7566667,5.287,2010,12,48,964128.0404895104,-14.197299241683814
6,2010-12-03,1677067.24,0,52.3,2.708,213.123851,7.007,2010,12,48,1564728.1862937063,-26.03737833702705
28,2010-12-03,1447916.29,0,43.33,3.041,126.7313333,14.313,2010,12,48,1323522.241818182,-25.250838976197365
1,2010-12-03,1548033.78,0,49.27,2.708,211.607193,7.838,2010,12,48,1555264.3975524476,-20.84195668870129
10,2010-12-03,2251206.64,0,51.17,3.041,126.7313333,9.003,2010,12,48,1899424.5726573425,-23.426949031635058
24,2010-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275,2010,12,48,1356755.3935664336,-20.568686651182734
14,2010-12-03,2258489.63,0,40.93,3.046,182.6676154,8.724,2010,12,48,2020978.4009790209,-22.699725360463685
21,2010-12-03,829210.73,0,50.43,2.708,211.265543,8.163,2010,12,48,756069.0833566433,-33.43034004332962
41,2010-12-03,1220115.75,0,33.0,2.712,190.9931437,7.508,2010,12,48,1268125.418811189,-34.63717810210126
45,2010-12-03,879244.9,0,40.93,3.046,182.6676154,8.724,2010,12,48,785981.4085314686,-25.645261646307084
36,2010-12-03,360266.09,0,54.44,2.694,210.376263,8.476,2010,12,48,373511.9927972028,-11.892005871777855
18,2010-12-03,1211026.13,0,37.09,3.065,132.7566667,9.331,2010,12,48,1084718.421048951,-26.77132119149428
17,2010-12-03,926573.81,0,22.47,2.812,126.7313333,6.885,2010,12,48,893581.3904195804,-7.844750835437897
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,12,48,1389864.4604895106,-21.984026950934975
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,12,48,1028501.0389510489,-21.347855387565883
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2010,12,48,1925751.3355244757,-24.18241637894075
13,2010-12-03,2083379.89,0,25.8,2.812,126.7313333,7.795,2010,12,48,2003620.3062937064,-24.68985496150493
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,2010,12,49,1356755.3935664336,12.715609331249421
1,2010-12-10,1682614.26,0,46.33,2.843,211.4659526,7.838,2010,12,49,1555264.3975524476,8.693639747318693
10,2010-12-10,2411790.21,0,60.51,3.091,126.7934,9.003,2010,12,49,1899424.5726573425,7.133222119494098
42,2010-12-10,585175.24,0,60.51,3.091,126.7934,9.003,2010,12,49,556403.863146853,16.976372651478023
16,2010-12-10,570103.64,0,32.02,2.728,190.9741069,6.986,2010,12,49,519247.7300699301,11.291723612780746
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,49,1028501.0389510489,11.108219457261526
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2010,12,49,1925751.3355244757,18.00519160494034
4,2010-12-10,2302504.86,0,42.4,2.86,126.7934,7.127,2010,12,49,2094712.9606993007,9.511144850777576
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768,2010,12,49,318011.8104895105,2.4153469607091083
12,2010-12-10,1121934.15,0,50.01,3.203,126.7934,14.313,2010,12,49,1009001.6094405595,4.899425419409842
7,2010-12-10,599730.07,0,24.24,2.728,190.9741069,9.137,2010,12,49,570617.3086713287,8.487240192237632
19,2010-12-10,1799070.98,0,25.12,3.255,132.6764,8.067,2010,12,49,1444999.0356643356,11.329479212208993
17,2010-12-10,962475.55,0,31.64,2.817,126.7934,6.885,2010,12,49,893581.3904195804,3.8746767513318847
31,2010-12-10,1475685.1,0,46.35,2.843,211.1247993,8.163,2010,12,49,1395901.437062937,10.231347959090087
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,49,706721.5326573426,8.938418806283345
33,2010-12-10,253050.1,0,60.72,3.091,126.7934,9.265,2010,12,49,259861.69202797202,20.507938019751304
13,2010-12-10,2461468.35,0,36.78,2.817,126.7934,7.795,2010,12,49,2003620.3062937064,18.147840526578186
15,2010-12-10,847294.04,0,23.97,3.255,132.6764,8.067,2010,12,49,623312.474965035,12.353106032282435
20,2010-12-10,2720371.4924999997,0,24.27,3.109,204.6877378,7.484,2010,12,49,2107676.8703496503,13.909925177619487
44,2010-12-10,278253.28,0,36.78,2.817,126.7934,7.61,2010,12,49,302748.86601398606,5.313554022018208
11,2010-12-10,1564516.43,0,53.33,2.843,214.7693037,7.564,2010,12,49,1356383.1244755245,13.327835753566486
36,2010-12-10,404545.03,0,51.83,2.813,210.2372494,8.476,2010,12,49,373511.9927972028,12.290621079547059
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,12,49,1389864.4604895106,15.790758662227834
18,2010-12-10,1416168.98,0,25.64,3.132,132.6764,9.331,2010,12,49,1084718.421048951,16.939589073936844
38,2010-12-10,355965.23,0,50.01,3.203,126.7934,14.313,2010,12,49,385731.6532867133,1.1479337550439617
9,2010-12-10,618121.82,0,46.1,2.843,214.9981378,6.56,2010,12,49,543980.5523776223,6.911005065994846
35,2010-12-10,1108580.19,0,30.83,3.109,136.5255714,8.763,2010,12,49,919724.9795804196,12.821234846105245
3,2010-12-10,467642.03,0,51.13,2.843,214.7693037,7.564,2010,12,49,402704.44104895106,-1.8426442659080555
43,2010-12-10,598679.02,0,52.52,2.843,203.4475786,10.21,2010,12,49,633324.7231468532,7.377969816962482
40,2010-12-10,1111215.72,0,21.64,3.132,132.6764,5.287,2010,12,49,964128.0404895104,11.056930203205905
21,2010-12-10,943891.64,0,46.35,2.843,211.1247993,8.163,2010,12,49,756069.0833566433,13.830128560926847
39,2010-12-10,1630564.48,0,50.81,2.843,210.2372494,8.476,2010,12,49,1450668.1291608391,13.873313549142562
34,2010-12-10,1086661.02,0,41.93,2.86,126.7934,10.21,2010,12,49,966781.5594405595,8.502024154054011
28,2010-12-10,1466164.49,0,50.01,3.203,126.7934,14.313,2010,12,49,1323522.241818182,1.260307665990834
6,2010-12-10,1834737.58,0,48.46,2.843,212.9804059,7.007,2010,12,49,1564728.1862937063,9.401551484602377
41,2010-12-10,1434908.13,0,33.9,2.728,190.9741069,7.508,2010,12,49,1268125.418811189,17.604262546401838
45,2010-12-10,1002364.34,0,30.54,3.109,182.5519538,8.724,2010,12,49,785981.4085314686,14.002860863907184
8,2010-12-10,1069061.63,0,42.47,2.843,214.8155214,6.433,2010,12,49,908749.5183916084,12.205996696379874
37,2010-12-10,511207.52,0,51.83,2.843,210.2372494,8.476,2010,12,49,518900.2819580419,0.5891976740310279
30,2010-12-10,428631.91,0,46.35,2.843,211.1247993,8.163,2010,12,49,438579.6162237762,5.285935656758234
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49,1002911.8446853146,13.134796572657791
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49,1775216.2019580419,13.553260695805047
29,2010-12-10,713834.74,0,28.43,3.132,132.6764,10.524,2010,12,49,539451.4287412588,11.07181999684974
14,2010-12-10,2600519.26,0,30.54,3.109,182.5519538,8.724,2010,12,49,2020978.4009790209,15.14417535758177
32,2010-12-10,1377322.73,0,36.62,2.728,190.9741069,9.137,2010,12,49,1166568.154965035,14.691586564579918
15,2010-12-17,983825.15,0,25.3,3.301,132.6804516,8.067,2010,12,50,623312.474965035,16.113781468355427
18,2010-12-17,1588430.71,0,27.4,3.139,132.6804516,9.331,2010,12,50,1084718.421048951,12.16392481637325
11,2010-12-17,1843971.15,0,54.63,2.869,214.704919,7.564,2010,12,50,1356383.1244755245,17.86205083189827
3,2010-12-17,498159.39,0,52.2,2.869,214.704919,7.564,2010,12,50,402704.44104895106,6.52579495474348
44,2010-12-17,278646.35,0,35.21,2.842,126.8794839,7.61,2010,12,50,302748.86601398606,0.1412633842087896
4,2010-12-17,2720371.4924999997,0,46.57,2.884,126.8794839,7.127,2010,12,50,2094712.9606993007,19.003316240557268
32,2010-12-17,1557776.1,0,36.07,2.778,191.0303376,9.137,2010,12,50,1166568.154965035,13.101749217483704
40,2010-12-17,1179036.3,0,23.01,3.139,132.6804516,5.287,2010,12,50,964128.0404895104,6.103277588621592
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,50,1028501.0389510489,11.737844985752076
8,2010-12-17,1220579.55,0,45.03,2.869,214.7510843,6.433,2010,12,50,908749.5183916084,14.172982711950866
20,2010-12-17,2720371.4924999997,0,24.07,3.14,204.6321194,7.484,2010,12,50,2107676.8703496503,2.4370681259895166
37,2010-12-17,534285.21,0,56.73,2.869,210.1787224,8.476,2010,12,50,518900.2819580419,4.514348693462078
36,2010-12-17,410214.7,0,56.73,2.852,210.1787224,8.476,2010,12,50,373511.9927972028,1.4014929314543734
13,2010-12-17,2720371.4924999997,0,35.21,2.842,126.8794839,7.795,2010,12,50,2003620.3062937064,12.601358859641643
29,2010-12-17,850538.25,0,30.46,3.139,132.6804516,10.524,2010,12,50,539451.4287412588,19.150582388299007
33,2010-12-17,238875.26,0,61.12,3.125,126.8794839,9.265,2010,12,50,259861.69202797202,-5.6015943087949776
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2010,12,50,1925751.3355244757,9.687544791560864
41,2010-12-17,1627904.68,0,31.51,2.778,191.0303376,7.508,2010,12,50,1268125.418811189,13.450098021257983
17,2010-12-17,1049372.38,0,25.13,2.842,126.8794839,6.885,2010,12,50,893581.3904195804,9.028471424546813
31,2010-12-17,1714667.0,0,48.63,2.869,211.0645458,8.163,2010,12,50,1395901.437062937,16.19464071298138
39,2010-12-17,1842172.46,0,55.31,2.869,210.1787224,8.476,2010,12,50,1450668.1291608391,12.977590435430075
34,2010-12-17,1227148.13,0,42.64,2.884,126.8794839,10.21,2010,12,50,966781.5594405595,12.928328836162706
30,2010-12-17,445332.28,0,48.63,2.869,211.0645458,8.163,2010,12,50,438579.6162237762,3.8962031548234632
43,2010-12-17,615761.77,0,56.51,2.869,203.3996521,10.21,2010,12,50,633324.7231468532,2.853407156308907
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50,1775216.2019580419,9.831348731212186
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,2010,12,50,1356755.3935664336,4.426393950707541
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768,2010,12,50,318011.8104895105,4.24863099003594
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50,1002911.8446853146,4.105845133633079
1,2010-12-17,1891034.93,0,49.84,2.869,211.4053124,7.838,2010,12,50,1555264.3975524476,12.386717202788944
14,2010-12-17,2720371.4924999997,0,30.51,3.14,182.517732,8.724,2010,12,50,2020978.4009790209,6.242682086499918
9,2010-12-17,685243.2,0,49.7,2.869,214.9334937,6.56,2010,12,50,543980.5523776223,10.858924216588894
35,2010-12-17,1314987.4,0,31.62,3.14,136.5292811,8.763,2010,12,50,919724.9795804196,18.619059934671924
10,2010-12-17,2720371.4924999997,0,59.15,3.125,126.8794839,9.003,2010,12,50,1899424.5726573425,16.57924633502845
45,2010-12-17,1123282.85,0,30.51,3.14,182.517732,8.724,2010,12,50,785981.4085314686,12.063329188267025
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,50,1389864.4604895106,19.55854207755612
28,2010-12-17,1510443.62,0,52.77,3.236,126.8794839,14.313,2010,12,50,1323522.241818182,3.020065640793157
42,2010-12-17,537455.65,0,59.15,3.125,126.8794839,9.003,2010,12,50,556403.863146853,-8.154752070507964
6,2010-12-17,2090268.95,0,52.24,2.869,212.918049,7.007,2010,12,50,1564728.1862937063,13.927406991903425
7,2010-12-17,716388.81,0,20.74,2.778,191.0303376,9.137,2010,12,50,570617.3086713287,19.451874407431347
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,50,706721.5326573426,8.601212829490645
16,2010-12-17,648652.01,0,26.01,2.778,191.0303376,6.986,2010,12,50,519247.7300699301,13.777910626916889
38,2010-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,2010,12,50,385731.6532867133,-6.046680458088549
19,2010-12-17,1911967.44,0,26.83,3.301,132.6804516,8.067,2010,12,50,1444999.0356643356,6.275264358941524
21,2010-12-17,1147556.83,0,48.63,2.869,211.0645458,8.163,2010,12,50,756069.0833566433,21.57717913467272
12,2010-12-17,1295605.35,0,52.77,3.236,126.8794839,14.313,2010,12,50,1009001.6094405595,15.479625074252379
18,2010-12-24,2027507.15,0,28.16,3.15,132.7477419,9.331,2010,12,51,1084718.421048951,27.642152549417776
27,2010-12-24,2720371.4924999997,0,31.34,3.309,136.597273,8.021,2010,12,51,1775216.2019580419,30.98013821004497
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,2010,12,51,1356755.3935664336,43.431246634670416
1,2010-12-24,2387950.2,0,52.33,2.886,211.4051222,7.838,2010,12,51,1555264.3975524476,26.277424182746344
38,2010-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,2010,12,51,385731.6532867133,10.365222700615618
6,2010-12-24,2720371.4924999997,0,55.07,2.886,212.9165082,7.007,2010,12,51,1564728.1862937063,30.489197574312165
42,2010-12-24,555075.27,0,57.06,3.236,126.9835806,9.003,2010,12,51,556403.863146853,3.2783393383249315
35,2010-12-24,1779236.54,0,31.34,3.141,136.597273,8.763,2010,12,51,919724.9795804196,35.304455388698045
31,2010-12-24,2068942.97,0,51.29,2.886,211.0646599,8.163,2010,12,51,1395901.437062937,20.661502787421693
19,2010-12-24,2678206.42,0,26.05,3.309,132.7477419,8.067,2010,12,51,1444999.0356643356,40.07594292505316
11,2010-12-24,2306265.36,0,59.33,2.886,214.7017828,7.564,2010,12,51,1356383.1244755245,25.070577161687147
16,2010-12-24,1004730.69,0,32.46,2.781,191.1430189,6.986,2010,12,51,519247.7300699301,54.895178695276044
13,2010-12-24,2720371.4924999997,0,34.9,2.846,126.9835806,7.795,2010,12,51,2003620.3062937064,29.73886813522246
34,2010-12-24,1620748.25,0,42.74,2.887,126.9835806,10.21,2010,12,51,966781.5594405595,32.07437719845607
45,2010-12-24,1682862.03,0,30.59,3.141,182.54459,8.724,2010,12,51,785981.4085314686,49.81640910835592
29,2010-12-24,1130926.79,0,29.76,3.15,132.7477419,10.524,2010,12,51,539451.4287412588,32.966011816634946
8,2010-12-24,1511641.09,0,45.67,2.886,214.7479069,6.433,2010,12,51,908749.5183916084,23.84617536808642
32,2010-12-24,1949183.14,0,30.72,2.781,191.1430189,9.137,2010,12,51,1166568.154965035,25.126013937432965
9,2010-12-24,873347.55,0,50.93,2.886,214.9301534,6.56,2010,12,51,543980.5523776223,27.450743035465376
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,51,706721.5326573426,23.64052741089715
7,2010-12-24,1045124.88,0,26.04,2.781,191.1430189,9.137,2010,12,51,570617.3086713287,45.887940376958134
12,2010-12-24,1768249.89,0,52.02,3.236,126.9835806,14.313,2010,12,51,1009001.6094405595,36.480594958951016
28,2010-12-24,2026026.39,0,52.02,3.236,126.9835806,14.313,2010,12,51,1323522.241818182,34.13452598780216
10,2010-12-24,2720371.4924999997,0,57.06,3.236,126.9835806,9.003,2010,12,51,1899424.5726573425,33.3402767136278
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,51,1028501.0389510489,28.458918037700997
23,2010-12-24,2720371.4924999997,0,22.96,3.15,132.7477419,5.287,2010,12,51,1389864.4604895106,22.143727888708842
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768,2010,12,51,318011.8104895105,26.70166999731567
30,2010-12-24,519354.88,0,51.29,2.886,211.0646599,8.163,2010,12,51,438579.6162237762,16.62188063259191
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51,1002911.8446853146,31.51445012732268
14,2010-12-24,2720371.4924999997,0,30.59,3.141,182.54459,8.724,2010,12,51,2020978.4009790209,38.21491140230591
43,2010-12-24,656637.63,0,57.15,2.886,203.4086682,10.21,2010,12,51,633324.7231468532,6.63825881882858
3,2010-12-24,605990.41,0,57.16,2.886,214.7017828,7.564,2010,12,51,402704.44104895106,21.645887273147668
39,2010-12-24,2495489.25,0,58.86,2.886,210.1805602,8.476,2010,12,51,1450668.1291608391,35.464474916751286
37,2010-12-24,576809.92,0,59.1,2.886,210.1805602,8.476,2010,12,51,518900.2819580419,7.959177833127762
40,2010-12-24,1648829.18,0,24.18,3.15,132.7477419,5.287,2010,12,51,964128.0404895104,39.84549754744615
41,2010-12-24,2225016.73,0,29.81,2.781,191.1430189,7.508,2010,12,51,1268125.418811189,36.67979196423221
15,2010-12-24,1368318.17,0,25.07,3.309,132.7477419,8.067,2010,12,51,623312.474965035,39.08143840396843
44,2010-12-24,365098.24,0,34.9,2.846,126.9835806,7.61,2010,12,51,302748.86601398606,31.02566748137918
21,2010-12-24,1587257.78,0,51.29,2.886,211.0646599,8.163,2010,12,51,756069.0833566433,38.31626796208427
36,2010-12-24,422093.59,0,59.1,2.863,210.1805602,8.476,2010,12,51,373511.9927972028,2.895773847207339
20,2010-12-24,2720371.4924999997,0,25.17,3.141,204.6376731,7.484,2010,12,51,2107676.8703496503,33.60870301767935
17,2010-12-24,1309226.79,0,26.58,2.846,126.9835806,6.885,2010,12,51,893581.3904195804,24.76284062288738
33,2010-12-24,249246.8,0,60.43,3.236,126.9835806,9.265,2010,12,51,259861.69202797202,4.34182258974829
2,2010-12-24,2720371.4924999997,0,49.97,2.886,211.0646599,8.163,2010,12,51,1925751.3355244757,31.68984619323392
4,2010-12-24,2720371.4924999997,0,43.21,2.887,126.9835806,7.127,2010,12,51,2094712.9606993007,28.709483408802193
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52,1002911.8446853146,-44.26441801476988
13,2010-12-31,1675292.0,1,26.79,2.868,127.0876774,7.795,2010,12,52,2003620.3062937064,-53.41109293487099
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52,1775216.2019580419,-53.187552749009235
14,2010-12-31,1623716.46,1,29.67,3.179,182.5714479,8.724,2010,12,52,2020978.4009790209,-57.47971242834038
21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,2010,12,52,756069.0833566433,-57.60592649292291
45,2010-12-31,679156.2,1,29.67,3.179,182.5714479,8.724,2010,12,52,785981.4085314686,-59.64278782854231
12,2010-12-31,891736.91,1,45.64,3.148,127.0876774,14.313,2010,12,52,1009001.6094405595,-49.569519837493104
43,2010-12-31,534740.3,1,48.61,2.943,203.4176843,10.21,2010,12,52,633324.7231468532,-18.563866039782084
6,2010-12-31,1464050.02,1,49.14,2.943,212.9149674,7.007,2010,12,52,1564728.1862937063,-46.324118552801906
15,2010-12-31,543754.17,1,26.54,3.336,132.8150323,8.067,2010,12,52,623312.474965035,-60.26113064039775
35,2010-12-31,576332.05,1,29.59,3.179,136.665265,8.763,2010,12,52,919724.9795804196,-67.60790164527533
3,2010-12-31,382677.76,1,53.2,2.943,214.6986466,7.564,2010,12,52,402704.44104895106,-36.85085544505564
40,2010-12-31,811318.3,1,19.29,3.177,132.8150323,5.287,2010,12,52,964128.0404895104,-50.79427815560614
4,2010-12-31,1794868.74,1,38.09,2.955,127.0876774,7.127,2010,12,52,2094712.9606993007,-49.106475590294565
37,2010-12-31,460331.7,1,52.88,2.943,210.182398,8.476,2010,12,52,518900.2819580419,-20.193518863198477
18,2010-12-31,887907.01,1,26.1,3.177,132.8150323,9.331,2010,12,52,1084718.421048951,-56.20696035523228
34,2010-12-31,902109.69,1,34.11,2.955,127.0876774,10.21,2010,12,52,966781.5594405595,-44.33992509324012
8,2010-12-31,773586.49,1,41.47,2.943,214.7447295,6.433,2010,12,52,908749.5183916084,-48.82472465735898
17,2010-12-31,635862.55,1,20.79,2.868,127.0876774,6.885,2010,12,52,893581.3904195804,-51.43220755511733
41,2010-12-31,1001790.16,1,25.19,2.829,191.2557002,7.508,2010,12,52,1268125.418811189,-54.97606168561258
29,2010-12-31,465992.02,1,28.49,3.177,132.8150323,10.524,2010,12,52,539451.4287412588,-58.7955627083518
39,2010-12-31,1230012.16,1,52.45,2.943,210.182398,8.476,2010,12,52,1450668.1291608391,-50.71058070075838
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,52,1389864.4604895106,-57.21816746371463
44,2010-12-31,241937.11,1,26.79,2.868,127.0876774,7.61,2010,12,52,302748.86601398606,-33.733695895110316
31,2010-12-31,1198071.6,1,47.19,2.943,211.064774,8.163,2010,12,52,1395901.437062937,-42.09257493453287
30,2010-12-31,397631.02,1,47.19,2.943,211.064774,8.163,2010,12,52,438579.6162237762,-23.43751155279411
36,2010-12-31,359310.65,1,52.88,2.949,210.182398,8.476,2010,12,52,373511.9927972028,-14.874175179964233
20,2010-12-31,1799737.79,1,28.85,3.179,204.6432267,7.484,2010,12,52,2107676.8703496503,-52.21961409205649
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,52,706721.5326573426,-51.899276078911726
38,2010-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,2010,12,52,385731.6532867133,-17.663701706650038
7,2010-12-31,729572.08,1,13.76,2.829,191.2557002,9.137,2010,12,52,570617.3086713287,-30.192832075722865
19,2010-12-31,1275146.94,1,28.65,3.336,132.8150323,8.067,2010,12,52,1444999.0356643356,-52.38802616267345
1,2010-12-31,1367320.01,1,48.43,2.943,211.4049321,7.838,2010,12,52,1555264.3975524476,-42.74084903445642
42,2010-12-31,428953.6,1,49.67,3.148,127.0876774,9.003,2010,12,52,556403.863146853,-22.72154369262389
